Page,Date,Post Text,Media Type,Likes,Comments,Shares,Media Link
3Dadept,2023-12-07,"Metal AM industry witnessed 9x increase in build rates as Equispheres Inc. and Aconity3D GmbH came together to enhance production speed using engineered aluminum powder and laser beam shaping. mentions: Evan Butler-Jones of Equispheres Inc. and Martin Buscher of Aconity3D GmbHhashtag#3DPrinting hashtag#MetalAM hashtag#AMIndustry hashtag#AdditiveManufacturinghttps://lnkd.in/gfrDnU8r



…see more",Article,35,0,3 reposts,https://3dadept.com/equispheres-and-aconity3d-enhance-metal-am-production-speeds-with-laser-beam-shaping-and-lpbf/
3Dadept,2023-11-07,"The founder of 3D Systems GmbH Charles Hull who invented the first SLA-1 3D printer in 1983 has been honored by US President Joe B. with the highest medal for technological advancements. Mentions: Jeffrey Graves of 3D Systemshashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DPrinter https://lnkd.in/gRiYHPg5



…see more",Article,2,0,0,https://3dadept.com/first-3d-printer-maker-and-3d-systems-founder-honored-by-the-white-house/
3Dadept,2023-10-07,"One of the most advanced methods in hashtag#additivemanufacturing is hashtag#ColdMetalFusion, a solution developed to create metal hashtag#3dprinted parts from SLS 3D printers. As a reminder, Cold Metal Fusion is not a 3D printing process but a solution that can be combined to SLS hashtag#3dprinters to help produce hashtag#metal hashtag#3dprinted parts.Recently, SLS 3D printer manufacturer SINTRATEC provided a detailed guideline on how to use the Cold Metal Fusion process on its Sintratec S2 3D printer for final metal parts preparation. Read how below 👇https://lnkd.in/e_AJREq6



…see more",Article,46,0,4 reposts,https://3dadept.com/how-cold-metal-fusion-process-helps-to-create-metal-3d-printed-parts-with-a-polymer-sls-3d-printer/
3Dadept,2023-12-07,"The construction industry is booming with adoptions of hashtag#3DPrinting , the latest addition to this New Zealand-based concrete 3D printing company QOROX® creating the largest 3D printed house in the southern hemisphere in Auckland using its 3D concrete printing technology. mentions: Wafaey Swelim of QOROX® and Tim Dorrington of Dorrington Atcheson Architectshashtag#3DPrintedHouse hashtag#constructionindustry hashtag#construction hashtag#AdditiveManufacturing hashtag#NewZealand hashtag#Auckland https://lnkd.in/g8yxjudG



…see more",Article,24,0,0,https://3dadept.com/largest-3d-printed-house-in-southern-hemisphere-created-with-qorox-3d-concrete-printing-technology/
3Dadept,2023-10-07,"If you didn't know hashtag#porcelain could have its own hashtag#3dprinting filament. Now you do because Nanoe' s hashtag#Zetamix just makes it happen - in collaboration with CERINNOV Group. hashtag#ceramics Mentions: Arnaud HORY - Guillaume de Calan hashtag#arts hashtag#decor https://lnkd.in/ePYNyvb4



…see more",Article,37,0,4 reposts,https://3dadept.com/nanoe-and-cerinnov-group-release-a-line-of-porcelain-3d-printing-products-for-art-design-and-craftsmanship/
3Dadept,2023-11-07,"The hashtag#acquisition brings additional proprietary manufacturing and recycling capabilities used in preparing material before the UniMelt® spheroidizing process. With GMP onboard, 6K Additive strengthens its portfolio with hashtag#titanium and refractory hashtag#metal hashtag#powder production.hashtag#additivemanufacturing Frank Roberts Global Metal Powders https://lnkd.in/dRW_8GxQ



…see more",Article,9,0,0,https://3dadept.com/6k-additive-strengthens-its-portfolio-with-titanium-and-refractory-metals-through-the-acquisition-of-global-metal-powders/
3Dadept,2023-11-07,"Guatemala got its first 3D printed house made up of 3-meter-high 3D concrete walls built using COBOD International 3D printers. This is part of the cement industry accelerator Progreso X strategy to build sustainable homes that can withstand the seismic activity of the region. This 3D printed house was built in association with the Danish construction group 3DCP GROUPhashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#concrete3DPrinting hashtag#constructionindustry https://lnkd.in/gp32bV8K



…see more",Article,49,0,4 reposts,https://3dadept.com/guatemala-now-hosts-its-first-seismic-resistant-3d-printed-house/
3Dadept,2023-10-07,"Designed for solvent-free spin cleaning and resin reclaim to minimize production waste, EPU 46 contains 40% bio-based material and comes with a myriad of rich color options. Meet Carbon's EPU below 👇hashtag#additivemanufacturing hashtag#materials Jason Rollandhttps://lnkd.in/etqebzbS



…see more",Article,4,0,0,https://3dadept.com/carbons-newest-3d-printing-elastomer-material-epu-46-comes-with-a-myriad-of-rich-color-options/
3Dadept,2023-10-07,"Humonix Biosciences, Inc.’s new model is a physiologically relevant 3D model of the blood-retinal barrier. This model expresses key physiological and biological characteristics, providing a platform for testing therapies related to retinal vascular dysfunction.hashtag#3dmodel hashtag#3dbioprinting hashtag#healthcare Mention: Karen Y. Torrejon hashtag#3dprintinghttps://lnkd.in/eekQ9962



…see more",Article,8,0,4 reposts,https://3dadept.com/humonix-biosciences-unveils-new-3d-human-tissue-model/
3Dadept,2023-11-07,"Nano Dimension is expanding the Fabrica line of micro-AM products to introduce new Tetra and Giga machines, a major development since a series of AM companies acquisitions last year. They will be present with their new range of products at hashtag#Formnext2023hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#MicroAM hashtag#AMIndustry hashtag#AMCompanies https://lnkd.in/gtwaMkJk



…see more",Article,4,0,0,https://3dadept.com/nano-dimension-expands-its-micro-am-product-line/
3Dadept,2023-11-07,"Dyndrite and its partners Constellium, ELEMENTUM 3D, and Sandvik are showcasing their solutions at hashtag#Formnext with the focus being the launch of  ""Materials Consortium"" which has opened up 3D printing materials parameters access to all. Formnext - Where ideas take shapeMentions: Harshil Goel of Dyndrite, Ravi Shahani of Constellium and Jeremy Iten of Elementum 3Dhashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DPrintingMaterials hashtag#Formnext2023https://lnkd.in/gY_Eyiej



…see more",Article,4,0,0,https://3dadept.com/dyndrite-led-new-materials-consortium-to-enhance-access-to-3d-printing-materials-parameters/
3Dadept,2023-11-07,"One always remembers the first time we do something new. For a machine manufacturer, the very first sale is proof that their product has gone beyond the MVP stage to enable potential real-world hashtag#applications. This feeling of pride is the one hashtag#metal hashtag#3dprinting startup ValCUN feels right now as it recently sold its first hashtag#Minerva hashtag#3dprinter to research center Sirris | Innovation forward. Read more about what the company will introduce at hashtag#Formnext. Formnext - Where ideas take shape - Mentions: Jan De Pauw - Jonas Gallehashtag#3DPrinting hashtag#3DPrinter hashtag#AdditiveManufacturinghttps://lnkd.in/gHYAU9uM



…see more",Article,28,0,1 repost,https://3dadept.com/valcun-achieves-important-milestone-unveils-its-minerva-3d-printer-and-printhead-at-formnext-2023/
3Dadept,2023-09-07,"“Understanding what type of defects might be present is incredibly important for understanding material behavior,” said MDF Director Ryan Dehoff, who led the nuclear bracket development. “In these types of parts, any defect or tiny pore in the material could result in a catastrophic failure.” That’s where CT comes into play.Oak Ridge National Laboratory hashtag#MDFConsortium ZEISS Group hashtag#additivemanufacturinghttps://lnkd.in/ekNZBZnx



…see more",Article,3,0,0,https://3dadept.com/zeiss-ornl-sign-licensing-agreement-for-inspection-of-3d-printed-parts/
3Dadept,2023-11-07,"1000 Kelvin launches AMAIZE AI software at hashtag#Formnext2023 after successfully integrating it with OEMS of 3D printer manufacturers. The AI software improves the quality and yield of 3D-printed metal parts as experienced by a California-based rocket launcher company. The company is venturing into the European market after years of software development service in the aerospace and defence industry in the US.Formnext - Where ideas take shapeMentions: Omar Fergani of 1000 Kelvinhashtag#AdditiveManufacturing hashtag#AISoftware hashtag#3DPrinting hashtag#3DPrintedParts https://lnkd.in/gjuKYY9Y



…see more",Article,6,0,1 repost,https://3dadept.com/1000-kelvin-opens-up-amaize-ai-software-for-commercial-3d-printing-use-at-formnext/
3Dadept,2023-11-07,"Named CPS 2.0 which stands for Ceramaker Printing Software, the hashtag#software solution unveiled today by 3DCeram Sinto was developed in alignment with the ‘From Lab to Fab’ philosophy. It provides two different levels of usage to accommodate different needs: C-PRINT and C-PERFORM. Discover them below 👇hashtag#additivemanufacturing hashtag#software https://lnkd.in/dh-w7W8D



…see more",Article,11,0,1 repost,https://3dadept.com/3dceram-unveils-new-software-solution-to-enhance-precision-in-ceramic-3d-printing/
3Dadept,2023-10-07,"https://lnkd.in/eCszJJgK UltiMaker S series 3D Printers is known to be the most versatile 3D printer in the market as it is compatible with more than 280 3D printing materials and has an ever-increasing portfolio of print profiles available from the UltiMaker Marketplace. Meet the new hashtag#3dprinter in the S series. hashtag#3DPRINTER hashtag#3dprinting UltiMaker



…see more",Article,14,0,0,https://3dadept.com/ultimaker-optimized-its-s-series-3d-printers-to-double-3d-printing-speed/The
3Dadept,2023-09-07,"Could this be the end of the sage? Stratasys expresses doubts on 3D Systems Corporation’ future growth prospects, reaffirms its unanimous approval of the transaction with Desktop Metal.hashtag#additivemanufacturing https://lnkd.in/eQX-d2vH



…see more",Article,5,0,0,https://3dadept.com/this-could-be-the-end-of-the-merger-saga-stratasys-terminates-talks-with-3d-systems/
3Dadept,2023-09-07,"""It's an amazing opportunity for four different communities to come together and the co-location of the Battery Cells and Systems Expo with Vehicle Electrification Expo, alongside the advanced materials show and the ceramics show. It just means all of these ideas can coalesce together, and we're going to meet so many different people; it creates a really vibrant atmosphere. It's those opportunities and those ideas to meet people- it's just amazing,"" Claire Spooner, Deputy Challenge Director, @Faraday Battery Challenge, UKRI - Industrial Decarbonisation Challenge (IDC).hashtag#3dprinting hashtag#materials hashtag#additivemanufacturing hashtag#battery The Advanced Materials Show



…see more",Article,5,0,1 repost,https://3dadept.com/a-quick-recap-of-the-advanced-technologies-show-in-uk/
3Dadept,2023-09-07,"“The collaboration with LEHVOSS is very special for us, because this is the first time in our three-decade history that we are entering into a partnership with another material manufacturer. The expert-team at LEHVOSS is well positioned to produce specialty formulations that enable new 3D applications,” says Sylvia Monsheimer, head of industrial hashtag#3dprinting at Evonik.hashtag#materials LEHVOSS UK Ltd - LEHVOSS Magnesia & Industrial Minerals - hashtag#3dprinting Lehmann&Voss&Co. KGhttps://lnkd.in/enGhG-jD



…see more",Article,7,0,0,https://3dadept.com/what-could-two-3d-printing-material-producers-possibly-do-together-evonik-and-lehvoss-told-us/
3Dadept,2023-11-07,"Wayland Additive will showcase hard-to-process metal AM parts like Tungsten and Titanium parts made with their Calibur3 metal 3D printer at hashtag#Formnext2023Formnext - Where ideas take shapehashtag#AdditiveManufacturing hashtag#3DPrinters hashtag#3DPrinting hashtag#metalAM Mentions: Will Richardson from Wayland Additive. https://lnkd.in/gv24B6VT



…see more",Article,8,0,0,https://3dadept.com/wayland-additive-to-display-its-hot-bed-metal-3d-printer-at-formnext/
3Dadept,2023-11-07,"Advanced battery system manufacturer Johnson MattheyBattery Systems has made 3D printed spare parts for its prototype system using SINTRATEC S2 SLS 3D printer.Mentions: Jakub Szafrański from Johson Mattneyhashtag#3DPrinting hashtag#SLS3DPrinter hashtag#AdditiveManufacturing hashtag#BatterySystems https://lnkd.in/giwCmYpD



…see more",Article,17,0,0,https://3dadept.com/johnson-matthey-battery-systems-uses-sintratec-s2-sls-3d-printer-to-create-3d-printed-spare-parts/
3Dadept,2023-10-07,"CRP Technology has added a new hashtag#3DPrintingMaterial in its Windform FX BLACK Top Line products. The new rubber-like printing material has greater than 400% elongation at break value which can be used for making 3D printed parts across various industries.hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DPrintedParts https://lnkd.in/gfnt6cgq



…see more",Article,3,0,0,https://3dadept.com/crp-technology-adds-a-new-3d-printing-material-to-its-windform-top-line-range/
3Dadept,2023-09-07,"Beyond the hashtag#benefits, the collaboration between Sauber Group & AM Solutions has led the latter company to overcome other hashtag#challenges Sauber Technologies encountered with their machines and propose enhance hashtag#postprocessing solution. Read more below 👇Mention: Victor Sousa hashtag#additivemanufacturing https://lnkd.in/ewNAdR-Q



…see more",Article,10,0,2 reposts,https://3dadept.com/how-am-solutions-enhances-its-post-processing-solution-to-address-sauber-technologies-challenges/
3Dadept,2023-05-07,"Well, the industry has some hashtag#expectations now. We have some thoughts here 👇 but where exactly does the truth lie? hashtag#additivemanufacturing Desktop Metal vs Stratasys



…see more",Article,2,0,0,https://3dadept.com/one-of-the-biggest-mergers-of-the-am-industry-stratasys-desktop-metal-a-deal-worth-1-8-billion/
3Dadept,2023-09-07,"It should be noted that we have already highlighted the use of hashtag#3dprinting to fabricate hashtag#toilets to address insalubrity or simply for hygiene reasons. In this specific case, it’s different. What drives the idea, is the fact that a significant amount of hashtag#water is wasted every day due to the unavoidable hashtag#adhesions between human waste and the toilet surfaces. Read more 👇https://lnkd.in/eGmWdE2T



…see more",Article,5,0,0,https://3dadept.com/video-3d-printing-material-would-help-create-self-cleaning-toilets/
3Dadept,2023-09-07,"Matt Hopkinson, EVP of EMEAA at Element Materials Technology, said: “We are thrilled to receive approval from GKN Aerospace Sweden AB, a respected leader in the hashtag#aerospace industry. This milestone highlights our commitment to advancing additive manufacturing and our dedication to providing exceptional testing services. As hashtag#3dprinting and additive manufacturing continue to expand across industries, our hashtag#Antwerp and hashtag#Teesside laboratories are well-positioned to meet the evolving needs of the industry and contribute to the success of our customers.” Read more below 👇https://lnkd.in/eVx8vk_7



…see more",Article,4,0,0,https://3dadept.com/element-is-granted-gkn-aerospace-approval-for-testing-of-additive-manufacturing-powders/
3Dadept,2023-09-07,"Developer of wire-laser metal deposition technology Meltio has recently unveiled Meltio hashtag#Space hashtag#software, a new hashtag#slicer that will increase the reliability of metal part hashtag#manufacturing. Read how below 👇hashtag#additivemanufacturing Alejandro Nieto Jiménez, ABB, KUKA, FANUC America Corporation, and Yaskawa Motomanhttps://lnkd.in/edcfXnk7



…see more",Article,4,0,0,https://3dadept.com/metal-3d-printing-company-meltio-unveils-new-software-solution-for-precision-production/
3Dadept,2023-11-07,"The new edition of the AM Madrid show is about to start on November 15 where visitors will get insights on machine tools through hour-long guided tours and other innovation tours. The hashtag#AMMadrid2023 is already full with 98% stands booked one month before the show. Here's what to expect from the fifteenth edition of the show for the hashtag#AdditiveManufacturing industry. Advanced Manufacturing ES organized by Easyfairshashtag#3DPrinting hashtag#AMIndustry hashtag#AMCompanies hashtag#MetalAM hashtag#MetalMadridhttps://lnkd.in/gtAVdefy



…see more",Article,1,0,0,https://3dadept.com/almost-full-15th-edition-of-am-madrid-2023-to-have-innovation-and-guided-tours/
3Dadept,2023-10-07,"It’s too soon to call it a trend, but given the complexity of hashtag#material selection and the wide range of hashtag#additivemanufacturing processes on the market, one should expect to see more hashtag#material databases launched in the AM market.Mentions: Replique - Dr. Henrike Wonneberger - Evonik High Performance Polymers - KIMYA - BASF Forward AM - LEHVOSS Magnesia & Industrial Mineralshttps://lnkd.in/e7M9_Yiv



…see more",Article,16,0,0,https://3dadept.com/replique-simplifies-selection-of-3d-printing-materials-with-open-material-database/
3Dadept,2023-10-07,"Evonik has added two new carbon fiber reinforced filaments in its VESTAKEEP portfolio to make 3D-printed medical implants more accurate to the needs of patients. hashtag#AdditiveManufacturing hashtag#AMApplications hashtag#MedicalImplants hashtag#3DPrinting hashtag#3DPrintedParts hashtag#Healthcare hashtag#MedicalSector Evonik High Performance Polymershttps://lnkd.in/dCDe9KFD



…see more",Article,13,0,0,https://3dadept.com/enhancing-3d-printed-medical-implants-using-evoniks-carbon-fiber-reinforced-peek-filament/
3Dadept,2023-08-07,"@Adira’s Addcreative’s team which has played a crucial role in developing the technology and which is based in Vila Nova de Gaia, Portugal, will join Nikon SLM Solutions' global team to continue their work on advancing hashtag#additivemanufacturing systems.Mention: Miguel Gil Mata - hashtag#acquisition https://lnkd.in/e2iesb6S



…see more",Article,4,0,0,https://3dadept.com/slm-solutions-acquires-adira-adds-a-new-portfolio-of-ultra-large-additive-manufacturing-systems/
3Dadept,2023-10-07,"Formnext 2023 has new features in offer for the hashtag#AdditiveManufacturing industry, specially AM service providers and startups looking to break into the 3D printing space along with an online streaming of events starting from October 16.One of the most exciting events from the hashtag#AMIndustry is slated to happen between November 7 and November 10 this year. Formnext - Where ideas take shapehashtag#3DPrinting hashtag#Formnext hashtag#Formnext2023https://lnkd.in/dSR44uzg



…see more",Article,4,0,0,https://3dadept.com/formnext-2023-new-features-for-am-industry-service-providers-and-startups-enhanced-digital-offering/
3Dadept,2023-09-07,"On-demand hashtag#3dprinting services Makelab expands its range of services with a new hashtag#production technology: Inkbit’s hashtag#VisionControlledJetting (VCJ) technology.hashtag#additivemanufacturing Mention: Davide Marinihttps://lnkd.in/eBdx6abA



…see more",Article,14,0,2 reposts,https://3dadept.com/collaboration-between-makelab-and-inkbit-will-expand-the-accessibility-of-vision-controlled-jetting-vcj-technology/
3Dadept,2023-10-07,"India and UAE signed a memorandum of understanding for investment and collaboration in various technological fields including Additive Manufacturing. While India has used 3D-printed parts to make rocket engines, cornea implants and toilets, the UAE has used 3D printing technology to make sneakers, mosques, and even to solve crimes.  This new partnership seeks to build on AM companies' work to hashtag#decarbonize major industries like healthcare, aerospace, supply chain etc. hashtag#AdditiveManufacturing hashtag#3DPrinting hashtag#3DPrintedParts hashtag#India hashtag#UAE hashtag#AMCompanieshttps://lnkd.in/gykZmBnp



…see more",Article,1,0,0,https://3dadept.com/india-uae-mou-to-boost-advanced-technologies-like-additive-manufacturing-usage-in-priority-sectors/
3Dadept,2023-10-07,"Horizon Microtechnologies is working with micro-AM platform developer Boston Micro Fabrication - BMF to create microscale 3D printed parts that are more durable, reliable, and better suited for use in harsh environments, promoting miniaturisation as micro-AM parts can be used in a wide range of sectors. The two companies are showcasing the strength of micro-AM at hashtag#Formnext2023. Formnext - Where ideas take shapehashtag#microAM hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#3DPrintedPartshttps://lnkd.in/gyR3V9q3



…see more",Article,6,0,0,https://3dadept.com/horizon-microtechnologies-to-display-solutions-for-micro-3d-printed-parts-at-formnext-2023/
3Dadept,2023-10-07,"AM post-processing company AM Solutions has a new automated post-processing systems called C2 system which comes with a compact M4 that reduces the processing time of 3D printed parts by 60%hashtag#AdditiveManufacturing hashtag#3DPrinting hashtag#PostProcessing hashtag#AMPostProcessing hashtag#3DPrintedParts hashtag#Formnext2023Formnext - Where ideas take shapehttps://lnkd.in/gZjcEtdm



…see more",Article,3,0,0,https://3dadept.com/am-solutions-to-display-its-new-automated-post-processing-system-at-formnext-2023/
3Dadept,2023-10-07,"NASA - National Aeronautics and Space Administration is gearing up for its 2024 moon mission to map the lunar south pole with a 3D-printed rover wheel that mimics the original VIPER wheel to be used in the mission. American space engineers and scientists are trying to speed up the production time and reduce waste by using hashtag#3DPrintedParts for hashtag#SpaceExploration which also lets them achieve specifications at a 50% higher production rate. hashtag#3DPrinting hashtag#AdditiveManufacturing hashtag#NASA hashtag#ORNL hashtag#MoonMissionhttps://lnkd.in/g7t7Y7RG



…see more",Article,5,0,0,https://3dadept.com/nasa-builds-3d-printed-rover-wheel-prototype-for-future-space-exploration/
3Dadept,2023-08-07,"In the digital-design-engineering world, there’s an urgent opportunity, right now, to fully exploit the tools of computer-aided engineering (CFD, FEA, electromagnetic simulation and more) using the capabilities of AI. Yes, we’re talking about hashtag#designoptimization—but it’s hashtag#optimization automated with hashtag#machinelearning. In the article below, @Robin Tuluie, Founder and co-CEO, PhysicsX, discusses how hashtag#ArtificialIntelligence (AI) applied to designs of additively manufactured products goes beyond standard optimization to produce quality and performance hashtag#gains in much less time.hashtag#additivemanufacturing Velo3Dhttps://lnkd.in/eqqyyZE4



…see more",Article,4,0,0,https://3dadept.com/this-is-not-dfam-it-is-a-form-of-automated-ai-driven-optimization-that-produces-simulation-verified-design-solutions-for-am/
3Dadept,2023-09-07,"hashtag#ThrowbackThursday This year’s RAPID + TCT conference in Chicago featured a range of machines and parts, from huge robotic hashtag#additivemanufacturing machines to the nearly hashtag#microscopic printed metal pieces used for hearing aids. However, one installation towered above the rest. Thermwood Corporation was there showing off their LSAM AP510 machine and @Jason Susnajara walked us through their booth.hashtag#LSAM https://lnkd.in/ewJp6W8E



…see more",Article,8,0,1 repost,https://3dadept.com/focus-thermwood-gives-hope-for-the-future-of-recycling-demonstrates-superior-printed-part-quality-with-thermal-sensor-layer-automation/
3Dadept,2023-10-07,"Oxford University researchers have repaired mice brain injuries with 3D printed tissues that mimic the structure and function of host brain cells. These 3D printed implants made through droplet printing technique can be used to study brain development and drug evaluation in the future.hashtag#3DPrinting hashtag#3DPrintedImplants hashtag#3DPrintedTissues hashtag#BrainInjuries hashtag#OxfordUniversity hashtag#healthcarehttps://lnkd.in/gvu7cr-z



…see more",Article,4,0,0,https://3dadept.com/oxford-scientists-synthesize-brain-injuries-repairing-3d-printed-tissues/
3Dadept,2023-08-07,"The project described as the first to be achieved with geopolymer material was conducted in the harsh conditions of the western desert of the USA, with temperatures dropping from over 110 to 50 degrees Fahrenheit (from 40 to 10°C) in just a few hours, with almost zero humidity and strong winds. Both equipment and materials (not talking about humans) had a hard time continuing to work in such an environment. Discover below 👇 the key characteristics a hashtag#geopolymer hashtag#material with hashtag#construction hashtag#3dprinting.Mentions: RENCA geopolymer, @Strong Print 3D - Geopolymer Internationalhttps://lnkd.in/eZgke5wa



…see more",Article,0,0,0,https://3dadept.com/renca-built-a-3d-printed-geopolymer-house-in-the-usa/
3Dadept,2023-10-07,"As part of a multi-year project, researchers at Chalmers University of Technology in Sweden have developed hashtag#3dprinted optical hashtag#hydrogen sensors that could play an important role in the transition to green hashtag#energy and hashtag#industry. Here is how 👇hashtag#additivemanufacturing Mentions: Christoph Langhammerhttps://lnkd.in/ecjsK8NM



…see more",Article,3,0,0,https://3dadept.com/researchers-develop-new-composite-material-with-unique-optical-properties-that-can-be-3d-printed/
3Dadept,2023-08-07,"One crucial challenge of hashtag#3Dbioprinting is the use of suitable hashtag#materials to enable the hashtag#3dprinting of living cells which are called bioinks. The HU3DINKS consortium aims at converting commercially available human tissue-derived materials into bioinks, which can be printed in a straightforward manner. Read how THT Biomaterials GmbH, BIO INX, @MorphoMed GmbH, UpNano GmbH and Ludwig Boltzmann Institute for Traumatology, The Research Center in Cooperation with AUVA join forces to do so 👇. https://lnkd.in/e3ycBR4t



…see more",Article,12,0,0,https://3dadept.com/new-human-bioinks-for-3d-printing-project-aims-to-replace-animal-derived-materials/
3Dadept,2023-08-07,"Sportswear manufacturer ASICS Corporation launches another line of hashtag#3dprinted hashtag#footwear for athletes. Named ACTIBREEZE™ HYBRID SANDAL, this new collection leverages LuxCreo’s 3D printing technology and should be ideally used during rest and recovery periods. The hashtag#sandal is the third footwear product from the partnership between the two brands. Read more below 👇hashtag#additivemanufacturing Chris Ekman https://lnkd.in/eAFBQTdP



…see more",Article,3,0,0,https://3dadept.com/asics-launches-another-collection-of-3d-printed-sandals-with-support-from-luxcreo/
3Dadept,2023-09-07,"An interesting partnership has just been formed by ultrafast polymer hashtag#3dprinting OEM Nexa3D and Headmade Materials GmbH, the developer of hashtag#ColdMetalFusion. By making Headmade Materials’ feedstock technology compatible with its QLS lineup of SLS hashtag#3dprinters, Nexa3D will enable its customers to produce sinter-based hashtag#metal hashtag#3dprinted parts. Read more below  👇hashtag#additivemanufacturing https://lnkd.in/eXmjXAMB



…see more",Article,14,0,2 reposts,https://3dadept.com/nexa3d-enters-metal-3d-printing-segment-thanks-to-headmade-materials/
3Dadept,2023-07-07,"Developed using Triastek, Inc.’s 3D Microstructure for Colon Targeting (3DμS-CT), T21 is designed to deliver the drug directly to the colon. This is the first time the colon targeting platform has been verified in hashtag#human trials. Read more about the results of this trial below 👇hashtag#additivemanufacturing hashtag#pharmaceutical https://lnkd.in/erDyJK9u



…see more",Article,5,0,1 repost,https://3dadept.com/triastek-completes-first-in-human-study-of-its-3d-printed-drug/
3Dadept,2023-08-07,"The more people are making hashtag#environmentally hashtag#conscious choices for their hashtag#mobility, the more one realizes that cargo bikes become trending. In Europe especially, cargo bike sales grew by an average of 40 percent between 2019 and 2021. Looking ahead, several market studies predict annual market growth for cargo bikes of more than 22 percent through 2030. To make this a reality, manufacturers would have to improve the hashtag#manufacturing process of these vehicles that remain quite heavy. To address this issue, @Maniac & Sane bets on hashtag#SLS hashtag#3dprinting and hashtag#composite hashtag#materials from Evonik High Performance Polymers. Discover how in this article 👇hashtag#additivemanufacturing Mentions: Martin Fleischhauer - Kegelmann Technik GmbH - Markus Albrechthttps://lnkd.in/exZqyR8B



…see more",Article,6,0,1 repost,https://3dadept.com/maniac-sane-overcomes-the-heavyweight-of-cargo-bikes-with-sls-3d-printing-and-infinam-pa12-composite-materials/
3Dadept,2023-10-07,"With the growth of high-speed FDM hashtag#3dprinting segment, material producers need to develop new hashtag#materials that could keep up with the productivity of these new type of 3D printers. Aware of that, Polymaker has worked on the development of new hashtag#3dprinting materials: PolySonic™ PLA & PLA Pro.https://lnkd.in/eamndV5r



…see more",Article,7,0,0,https://3dadept.com/polymaker-unveils-polysonic-pla-pla-pro-materials-for-high-speed-3d-printing/
3Dadept,2023-10-07,"With this project, Anouk Wipprecht is going beyond the hashtag#fashion industry and produces a deliverable that can help hashtag#neuroscientists in their field of activity.Mention: PTC - g.tec medical engineering GmbH - hashtag#additivemanufacturing - HPhttps://lnkd.in/e6JiwjGv



…see more",Article,4,0,0,https://3dadept.com/a-mind-controlled-3d-printed-dress-with-displays-that-respond-through-a-brain-computer-interface/
3Dadept,2023-09-07,"OEM hashtag#3dprinter manufacturer Farsoon Technologies continues to make progress on a path that gives more and more place to open platform systems. Its latest technology is an UT252P hashtag#polymer hashtag#3dprinter with a key capability: processing hashtag#materials with high melting point over 340°C.hashtag#medical hashtag#aerospace hashtag#additivemanufacturinghttps://lnkd.in/eSuQVwaK



…see more",Article,6,0,0,https://3dadept.com/farsoon-latest-polymer-3d-printer-can-process-materials-with-melting-points-above-340c/
3Dadept,2023-07-07,"The new hashtag#product marketed as Jabil PLA 3110P, can be processed with lower sintering temperature, and enables 89% smaller hashtag#carbonfootprint compared to the incumbent PA-12. Ingeo PLA is derived entirely from annually renewable resources, meeting demand for a biobased alternative to petrochemical-based hashtag#powders, like PA-12 - NatureWorksRead more below 👇.hashtag#materials hashtag#additivemanufacturing https://lnkd.in/ePuqJ5Ap



…see more",Article,1,0,0,https://3dadept.com/natureworks-and-jabil-provide-ingeo-pla-based-powder-for-sls-3d-printing/
3Dadept,2023-07-07,"Phase3D, the company that specializes in in-situ hashtag#inspection for powder-based hashtag#additivemanufacturing (AM), should install the new hashtag#solution at Ellsworth Air Force Base in South Dakota.hashtag#QualityAssurancehttps://lnkd.in/ezeUpVAf



…see more",Article,1,0,0,https://3dadept.com/phase3d-to-develop-a-quality-inspection-system-for-cold-spray-additive-manufacturing/
3Dadept,2023-09-07,"Do you know Zaxe 3D Printing Technologies, the latest company to secure money on the hashtag#Turkish hashtag#3dprinting market? Have a look below 👇Mentions: Baki Gezgen and Aydonat Ataseverhttps://lnkd.in/enW_k5ez



…see more",Article,11,0,0,https://3dadept.com/zaxe-secures-2-million-to-drive-its-3d-printing-business/
3Dadept,2023-07-07,"We recently discovered the ability of The University of Sheffield hashtag#researchers to use hashtag#additivemanufacturing for hashtag#rocket engine. Today, as part of a research that aims to develop electric motors with less material, those researchers joined forces with the University of Wisconsin-Madison to develop a 3D printed hashtag#electric hashtag#motor. Read more 👇Mention: Nishanth - https://lnkd.in/eSajt5n4



…see more",Article,10,0,0,https://3dadept.com/sheffield-researchers-develop-a-3d-printed-electric-motor-in-collaboration-with-the-university-of-wisconsin-madison/
3Dadept,2023-07-07,"As part of its partnership with material producer BASF Forward AM, Zortrax S.A. qualifies a flame-retardant hashtag#filament for its hashtag#Endureal hashtag#3dprinter. The announcement follows the recent launch of new hashtag#metal options for this 3D printer.hashtag#3dprinting hashtag#materials https://lnkd.in/ehMGfJrU



…see more",Article,15,0,0,https://3dadept.com/zortrax-qualifies-basf-ultrafuse-ppsu-filament-for-its-endureal-3d-printer/
3Dadept,2023-09-07,"Tesla is up to something new 👀hashtag#StayTuned hashtag#additivemanufacturing hashtag#automotive https://lnkd.in/eURHqArp



…see more",Article,1,0,0,https://3dadept.com/tesla-3d-printing-and-sand-whats-in-the-pipeline/
